Unnamed: 0,path,age,gender,accents,sentence,size,language
22800,common_voice_en_20303014.mp3,twenties,female,Australian English,,50733,English
53697,common_voice_en_35112771.mp3,twenties,female,"Singaporean English,England English",,35469,English
13916,common_voice_en_19697765.mp3,twenties,female,United States English,,33645,English
8691,common_voice_en_19370293.mp3,twenties,female,United States English,,47277,English
45931,common_voice_en_27593143.mp3,twenties,female,United States English,,53494,English
48911,common_voice_en_30488865.mp3,twenties,female,"West Indies and Bermuda (Bahamas, Bermuda, Jamaica, Trinidad),England English,Scottish English,United States English",,30717,English
30432,common_voice_en_22064446.mp3,twenties,female,United States English,,48621,English
22814,common_voice_en_20303864.mp3,twenties,female,United States English,,40557,English
36671,common_voice_en_23779917.mp3,twenties,female,"Southern African (South Africa, Zimbabwe, Namibia)",,47853,English
17162,common_voice_en_19814933.mp3,twenties,female,United States English,,45357,English
56393,common_voice_en_38019949.mp3,twenties,female,United States English,,24021,English
31307,common_voice_en_22260340.mp3,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,40557,English
13396,common_voice_en_19679478.mp3,twenties,female,United States English,,38253,English
8866,common_voice_en_19398589.mp3,twenties,female,Irish English,,45933,English
9407,common_voice_en_19463616.mp3,twenties,female,United States English,,56493,English
9152,common_voice_en_19452759.mp3,twenties,female,United States English,,53997,English
24404,common_voice_en_20540412.mp3,twenties,female,United States English,,39597,English
20568,common_voice_en_20053647.mp3,twenties,female,England English,,49005,English
13785,common_voice_en_19693127.mp3,twenties,female,United States English,,46701,English
49335,common_voice_en_30694375.mp3,twenties,female,United States English,,31365,English
55563,common_voice_en_37301319.mp3,twenties,female,Slovak,,38061,English
17342,common_voice_en_19836967.mp3,twenties,female,United States English,,46701,English
18914,common_voice_en_19963677.mp3,twenties,female,England English,,37485,English
10946,common_voice_en_19602795.mp3,twenties,female,United States English,,73581,English
39104,common_voice_en_24674417.mp3,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,39357,English
30710,common_voice_en_22120132.mp3,twenties,female,Filipino,,75885,English
12850,common_voice_en_19667949.mp3,twenties,female,Malaysian English,,51501,English
40154,common_voice_en_25028894.mp3,twenties,female,Canadian English,,26494,English
56667,common_voice_en_38182473.mp3,twenties,female,"Nigerian ,West African ",,40221,English
26827,common_voice_en_20995653.mp3,twenties,female,United States English,,34797,English
47550,common_voice_en_28458841.mp3,twenties,female,United States English,,23589,English
24387,common_voice_en_20540390.mp3,twenties,female,United States English,,55149,English
20562,common_voice_en_20053541.mp3,twenties,female,England English,,43437,English
56429,common_voice_en_38021865.mp3,twenties,female,South African English Accent ,,40005,English
35676,common_voice_en_23676723.mp3,twenties,female,United States English,,26157,English
41574,common_voice_en_25575812.mp3,twenties,female,United States English,,28006,English
22248,common_voice_en_20275801.mp3,twenties,female,England English,,54957,English
9077,common_voice_en_19445296.mp3,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,26157,English
39258,common_voice_en_24744329.mp3,twenties,female,United States English,,39573,English
13475,common_voice_en_19684273.mp3,twenties,female,United States English,,59757,English
47141,common_voice_en_28096029.mp3,twenties,female,United States English,,49174,English
28570,common_voice_en_21544506.mp3,twenties,female,United States English,,38445,English
21634,common_voice_en_20227935.mp3,twenties,female,United States English,,33837,English
2973,common_voice_en_18678681.mp3,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,59757,English
37767,common_voice_en_23965940.mp3,twenties,female,England English,,50157,English
20285,common_voice_en_20034680.mp3,twenties,female,Singaporean English,,27885,English
3661,common_voice_en_18723977.mp3,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,46893,English
36392,common_voice_en_23755606.mp3,twenties,female,Irish English,,37677,English
43733,common_voice_en_26787035.mp3,twenties,female,United States English,,59542,English
30083,common_voice_en_21979059.mp3,twenties,female,England English,,32685,English
18785,common_voice_en_19961449.mp3,twenties,female,United States English,,50925,English
43552,common_voice_en_26622171.mp3,twenties,female,United States English,,43677,English
8266,common_voice_en_19276066.mp3,twenties,female,United States English,,53997,English
5461,common_voice_en_18890854.mp3,twenties,female,United States English,,47469,English
37858,common_voice_en_23982306.mp3,twenties,female,United States English,,66093,English
34086,common_voice_en_23336915.mp3,twenties,female,United States English,,44781,English
42754,common_voice_en_26003582.mp3,twenties,female,Canadian English,,29637,English
13376,common_voice_en_19678985.mp3,twenties,female,United States English,,45357,English
9070,common_voice_en_19445286.mp3,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,60717,English
13928,common_voice_en_19698227.mp3,twenties,female,United States English,,43245,English
9067,common_voice_en_19445266.mp3,twenties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,45357,English
21770,common_voice_en_20240264.mp3,twenties,female,Irish English,,29805,English
8718,common_voice_en_19373086.mp3,twenties,female,England English,,57837,English
13248,common_voice_en_19676124.mp3,twenties,female,England English,,59181,English
31223,common_voice_en_22233443.mp3,twenties,female,Australian English,,50541,English
33865,common_voice_en_23239032.mp3,twenties,female,Hong Kong English,,74232,English
40571,common_voice_en_25181001.mp3,twenties,female,England English,,44973,English
3671,common_voice_en_18725465.mp3,twenties,female,Welsh English,,49197,English
26838,common_voice_en_20995679.mp3,twenties,female,United States English,,41709,English
12226,common_voice_en_19641953.mp3,twenties,female,Malaysian English,,65517,English
33638,common_voice_en_22980623.mp3,twenties,female,Australian English,,44013,English
40341,common_voice_en_25110207.mp3,teens,male,Australian English,,24885,English
8832,common_voice_en_19396218.mp3,teens,male,United States English,,27117,English
11686,common_voice_en_19627648.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,61677,English
33285,common_voice_en_22932207.mp3,teens,male,United States English,,45357,English
5995,common_voice_en_18965953.mp3,teens,male,Canadian English,,34797,English
7705,common_voice_en_19164521.mp3,teens,male,United States English,,29805,English
19189,common_voice_en_19976737.mp3,teens,male,Canadian English,,49197,English
56920,common_voice_en_38405023.mp3,teens,male,"Australian English,Canadian English",,33309,English
17647,common_voice_en_19869861.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,77613,English
17826,common_voice_en_19899146.mp3,teens,male,United States English,,49389,English
15006,common_voice_en_19726589.mp3,teens,male,United States English,,34989,English
38110,common_voice_en_24063572.mp3,teens,male,United States English,,43029,English
19467,common_voice_en_19986019.mp3,teens,male,Australian English,,58029,English
17862,common_voice_en_19911348.mp3,teens,male,United States English,,50446,English
26162,common_voice_en_20893511.mp3,teens,male,England English,,33261,English
29511,common_voice_en_21798870.mp3,teens,male,"Southern African (South Africa, Zimbabwe, Namibia)",,67437,English
36468,common_voice_en_23763833.mp3,teens,male,United States English,,45357,English
24501,common_voice_en_20560182.mp3,teens,male,England English,,53037,English
28488,common_voice_en_21535233.mp3,teens,male,Canadian English,,64173,English
19466,common_voice_en_19986018.mp3,teens,male,Australian English,,43437,English
1790,common_voice_en_18487828.mp3,teens,male,United States English,,36717,English
48890,common_voice_en_30480241.mp3,teens,male,Irish English,,29853,English
18221,common_voice_en_19946084.mp3,teens,male,United States English,,46317,English
53234,common_voice_en_33985360.mp3,teens,male,United States English,,31365,English
30828,common_voice_en_22147890.mp3,teens,male,England English,,40749,English
22710,common_voice_en_20299043.mp3,teens,male,England English,,53997,English
53649,common_voice_en_35042752.mp3,teens,male,"England English,United States English",,41301,English
56361,common_voice_en_38001511.mp3,teens,male,"Southern African (South Africa, Zimbabwe, Namibia)",,21645,English
22437,common_voice_en_20285776.mp3,teens,male,United States English,,44589,English
18840,common_voice_en_19962424.mp3,teens,male,United States English,,61293,English
51042,common_voice_en_32248752.mp3,teens,male,United States English,,29205,English
34813,common_voice_en_23520132.mp3,teens,male,United States English,,49773,English
41364,common_voice_en_25428138.mp3,teens,male,United States English,,24021,English
4251,common_voice_en_18794117.mp3,teens,male,England English,,54957,English
41876,common_voice_en_25691368.mp3,teens,male,United States English,,51885,English
32544,common_voice_en_22734504.mp3,teens,male,England English,,23085,English
49371,common_voice_en_30735431.mp3,teens,male,United States English,,50470,English
45590,common_voice_en_27438544.mp3,teens,male,United States English,,40653,English
48701,common_voice_en_30204737.mp3,teens,male,United States English,,30933,English
25648,common_voice_en_20785105.mp3,teens,male,United States English,,37293,English
20162,common_voice_en_20025065.mp3,teens,male,England English,,52942,English
55501,common_voice_en_37269571.mp3,teens,male,United States English,,38061,English
57008,common_voice_en_38542788.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,41733,English
46865,common_voice_en_27935680.mp3,teens,male,United States English,,29421,English
8988,common_voice_en_19433751.mp3,teens,male,United States English,,48813,English
10316,common_voice_en_19552143.mp3,teens,male,United States English,,55149,English
29502,common_voice_en_21798774.mp3,teens,male,"Southern African (South Africa, Zimbabwe, Namibia)",,35181,English
25631,common_voice_en_20782988.mp3,teens,male,England English,,48813,English
33389,common_voice_en_22943867.mp3,teens,male,United States English,,48813,English
25510,common_voice_en_207575.mp3,teens,male,United States English,,23841,English
45102,common_voice_en_27270590.mp3,teens,male,New Zealand English,,33093,English
31182,common_voice_en_22224654.mp3,teens,male,Hong Kong English,,68589,English
31064,common_voice_en_22197078.mp3,teens,male,United States English,,45357,English
14501,common_voice_en_19715165.mp3,teens,male,United States English,,26925,English
37924,common_voice_en_23998983.mp3,teens,male,United States English,,29997,English
27010,common_voice_en_21076625.mp3,teens,male,United States English,,42093,English
21798,common_voice_en_20244263.mp3,teens,male,United States English,,38829,English
35201,common_voice_en_23618573.mp3,teens,male,United States English,,40557,English
38115,common_voice_en_24063600.mp3,teens,male,United States English,,30501,English
20348,common_voice_en_20040378.mp3,teens,male,Welsh English,,50157,English
6232,common_voice_en_18978487.mp3,teens,male,Hong Kong English,,31149,English
28586,common_voice_en_21544558.mp3,teens,male,United States English,,43053,English
10310,common_voice_en_19552131.mp3,teens,male,United States English,,51117,English
24505,common_voice_en_20560187.mp3,teens,male,England English,,29613,English
4128,common_voice_en_18775165.mp3,teens,male,United States English,,42861,English
44685,common_voice_en_270255.mp3,teens,male,United States English,,23841,English
18616,common_voice_en_19956763.mp3,teens,male,England English,,42477,English
35774,common_voice_en_23682366.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,29613,English
20574,common_voice_en_20054839.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,41325,English
30774,common_voice_en_22129522.mp3,teens,male,United States English,,59181,English
39374,common_voice_en_24806616.mp3,teens,male,United States English,,46917,English
18040,common_voice_en_19942673.mp3,teens,male,United States English,,43437,English
42973,common_voice_en_26283037.mp3,teens,male,United States English,,38709,English
736,common_voice_en_17764827.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,44973,English
52812,common_voice_en_33271899.mp3,teens,male,United States English,,33093,English
50476,common_voice_en_31851961.mp3,teens,male,United States English,,33838,English
8975,common_voice_en_19433051.mp3,teens,male,United States English,,57837,English
14835,common_voice_en_19724037.mp3,teens,male,Canadian English,,60717,English
45855,common_voice_en_27567761.mp3,teens,male,England English,,34821,English
50298,common_voice_en_31730147.mp3,teens,male,United States English,,23902,English
57281,common_voice_en_39344542.mp3,teens,male,United States English,,27693,English
56954,common_voice_en_38517577.mp3,teens,male,United States English,,28773,English
33212,common_voice_en_22924672.mp3,teens,male,England English,,47277,English
35186,common_voice_en_23618548.mp3,teens,male,United States English,,28269,English
22713,common_voice_en_20299047.mp3,teens,male,England English,,28269,English
11186,common_voice_en_19611988.mp3,teens,male,United States English,,40941,English
37549,common_voice_en_23911627.mp3,teens,male,United States English,,41133,English
42666,common_voice_en_25965811.mp3,teens,male,United States English,,34270,English
36642,common_voice_en_23776642.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,61293,English
26865,common_voice_en_21019601.mp3,teens,male,England English,,41709,English
12115,common_voice_en_19640631.mp3,teens,male,United States English,,41901,English
3797,common_voice_en_18733461.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,49773,English
46683,common_voice_en_27795448.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,45963,English
55505,common_voice_en_37269575.mp3,teens,male,United States English,,36765,English
34798,common_voice_en_23494053.mp3,teens,male,United States English,,32877,English
47163,common_voice_en_28117309.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,52101,English
8344,common_voice_en_19289477.mp3,teens,male,United States English,,55917,English
20572,common_voice_en_20054815.mp3,teens,male,"India and South Asia (India, Pakistan, Sri Lanka)",,62637,English
42503,common_voice_en_25880160.mp3,teens,male,United States English,,43461,English
54468,common_voice_en_36493729.mp3,teens,male,United States English,,27261,English
40614,common_voice_en_25182967.mp3,twenties,male,England English,,39357,English
41883,common_voice_en_25693609.mp3,twenties,male,United States English,,39573,English
53555,common_voice_en_34954464.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,36333,English
47686,common_voice_en_28542395.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,35685,English
5116,common_voice_en_18862504.mp3,twenties,male,United States English,,31917,English
22265,common_voice_en_20278402.mp3,twenties,male,United States English,,77037,English
7570,common_voice_en_19141245.mp3,twenties,male,United States English,,53037,English
26359,common_voice_en_20929072.mp3,twenties,male,Australian English,,45741,English
29448,common_voice_en_21792739.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,48813,English
34535,common_voice_en_23381463.mp3,twenties,male,United States English,,54573,English
33932,common_voice_en_23271641.mp3,twenties,male,England English,,75117,English
29729,common_voice_en_21869574.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,29421,English
36075,common_voice_en_23718820.mp3,twenties,male,United States English,,43629,English
12022,common_voice_en_19638208.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,68205,English
35160,common_voice_en_23615664.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,37293,English
16959,common_voice_en_19803305.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,36333,English
46918,common_voice_en_27979751.mp3,twenties,male,United States English,,36765,English
16745,common_voice_en_19781315.mp3,twenties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,43437,English
49113,common_voice_en_30601813.mp3,twenties,male,United States English,,42165,English
24258,common_voice_en_20525292.mp3,twenties,male,United States English,,53037,English
53971,common_voice_en_35320136.mp3,twenties,male,United States English,,30285,English
49330,common_voice_en_30690578.mp3,twenties,male,Japanese English,,44541,English
53112,common_voice_en_33881254.mp3,twenties,male,United States English,,45837,English
31706,common_voice_en_22430719.mp3,twenties,male,England English,,52653,English
32502,common_voice_en_22729521.mp3,twenties,male,Canadian English,,44397,English
41004,common_voice_en_25265542.mp3,twenties,male,United States English,,36549,English
36582,common_voice_en_23774588.mp3,twenties,male,England English,,31100,English
28224,common_voice_en_21486951.mp3,twenties,male,Canadian English,,42285,English
10397,common_voice_en_19567110.mp3,twenties,male,United States English,,45933,English
28159,common_voice_en_21454394.mp3,twenties,male,Canadian English,,80493,English
9746,common_voice_en_19500373.mp3,twenties,male,United States English,,61101,English
10154,common_voice_en_19536652.mp3,twenties,male,United States English,,73581,English
14028,common_voice_en_19700213.mp3,twenties,male,United States English,,42669,English
17618,common_voice_en_19869712.mp3,twenties,male,United States English,,46317,English
41498,common_voice_en_25526741.mp3,twenties,male,United States English,,29853,English
29175,common_voice_en_21716203.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,58413,English
19817,common_voice_en_20007541.mp3,twenties,male,United States English,,38061,English
749,common_voice_en_17780603.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,64173,English
43329,common_voice_en_26499311.mp3,twenties,male,United States English,,39573,English
3952,common_voice_en_18747132.mp3,twenties,male,United States English,,51117,English
46339,common_voice_en_27650048.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,35566,English
47229,common_voice_en_28150958.mp3,twenties,male,United States English,,35901,English
56536,common_voice_en_38069699.mp3,twenties,male,England English,,48429,English
37939,common_voice_en_23999614.mp3,twenties,male,United States English,,26613,English
2416,common_voice_en_18602612.mp3,twenties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,53997,English
55890,common_voice_en_37527118.mp3,twenties,male,United States English,,25533,English
55537,common_voice_en_37300604.mp3,twenties,male,England English,,25749,English
36659,common_voice_en_23778807.mp3,twenties,male,Canadian English,,37161,English
31595,common_voice_en_22381247.mp3,twenties,male,Canadian English,,31725,English
57210,common_voice_en_38812984.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,41301,English
32423,common_voice_en_22718816.mp3,twenties,male,United States English,,28178,English
15478,common_voice_en_19740964.mp3,twenties,male,United States English,,54381,English
55811,common_voice_en_37478131.mp3,twenties,male,United States English,,22725,English
55540,common_voice_en_37300633.mp3,twenties,male,England English,,32445,English
28084,common_voice_en_21440324.mp3,twenties,male,United States English,,43821,English
27304,common_voice_en_21204081.mp3,twenties,male,United States English,,58797,English
51627,common_voice_en_32643574.mp3,twenties,male,Non-native,,33525,English
26058,common_voice_en_20868840.mp3,twenties,male,United States English,,45357,English
478,common_voice_en_170044.mp3,twenties,male,United States English,,22881,English
27669,common_voice_en_21327778.mp3,twenties,male,England English,,50733,English
3772,common_voice_en_18733354.mp3,twenties,male,United States English,,64557,English
46449,common_voice_en_27686923.mp3,twenties,male,United States English,,23686,English
16956,common_voice_en_19803302.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,45357,English
45615,common_voice_en_27456.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,36513,English
31005,common_voice_en_22179233.mp3,twenties,male,"Southern African (South Africa, Zimbabwe, Namibia)",,40749,English
4421,common_voice_en_18827607.mp3,twenties,male,United States English,,32685,English
28177,common_voice_en_21458588.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,54573,English
44916,common_voice_en_27150148.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,23589,English
40443,common_voice_en_25148772.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,28116,English
29623,common_voice_en_21821185.mp3,twenties,male,United States English,,45357,English
31843,common_voice_en_22458513.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,32877,English
31558,common_voice_en_22377982.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,33453,English
55403,common_voice_en_37230614.mp3,twenties,male,Filipino,,26181,English
38472,common_voice_en_24387684.mp3,twenties,male,England English,,52101,English
9605,common_voice_en_19478370.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,73581,English
17409,common_voice_en_19846174.mp3,twenties,male,England English,,58605,English
28763,common_voice_en_21595957.mp3,twenties,male,United States English,,44475,English
750,common_voice_en_17780605.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,43245,English
3585,common_voice_en_18723210.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,33453,English
10078,common_voice_en_19533513.mp3,twenties,male,Canadian English,,31725,English
56293,common_voice_en_37980349.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,36333,English
42963,common_voice_en_26253415.mp3,twenties,male,United States English,,31149,English
11868,common_voice_en_19634464.mp3,twenties,male,United States English,,22125,English
53887,common_voice_en_35229403.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,32013,English
1932,common_voice_en_18522849.mp3,twenties,male,United States English,,22125,English
58327,common_voice_en_676316.mp3,twenties,male,Canadian English,,40545,English
38878,common_voice_en_24561554.mp3,twenties,male,England English,,26181,English
51743,common_voice_en_32663833.mp3,twenties,male,"Australian English,England English,Japanese",,27790,English
55593,common_voice_en_37329043.mp3,twenties,male,England English,,30933,English
53641,common_voice_en_35040857.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,56637,English
24890,common_voice_en_20663259.mp3,twenties,male,United States English,,48429,English
55046,common_voice_en_37046556.mp3,twenties,male,french accent,,28341,English
54403,common_voice_en_36430225.mp3,twenties,male,"Canadian English,Swedish English",,23373,English
27384,common_voice_en_21272920.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,58413,English
26726,common_voice_en_20989997.mp3,twenties,male,"India and South Asia (India, Pakistan, Sri Lanka)",,24237,English
13007,common_voice_en_19670641.mp3,twenties,male,Welsh English,,47085,English
30032,common_voice_en_21960958.mp3,twenties,male,United States English,,53037,English
26485,common_voice_en_20958132.mp3,twenties,male,United States English,,68397,English
20952,common_voice_en_20114570.mp3,twenties,male,Filipino,,44973,English
15853,common_voice_en_19749942.mp3,twenties,male,United States English,,25005,English
24790,common_voice_en_20640021.mp3,fourties,female,United States English,,67629,English
53025,common_voice_en_33590456.mp3,fourties,female,New Zealand English,,42478,English
43563,common_voice_en_26626457.mp3,fourties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,32445,English
38274,common_voice_en_24148139.mp3,fourties,female,Canadian English,,22293,English
16005,common_voice_en_19753928.mp3,fourties,female,England English,,40365,English
40894,common_voice_en_25248408.mp3,fourties,female,England English,,40653,English
19222,common_voice_en_19977818.mp3,fourties,female,United States English,,30957,English
56097,common_voice_en_37793803.mp3,fourties,female,United States English,,43245,English
16875,common_voice_en_19793985.mp3,fourties,female,United States English,,52077,English
18055,common_voice_en_19942745.mp3,fourties,female,United States English,,83181,English
16722,common_voice_en_19779526.mp3,fourties,female,England English,,48429,English
4477,common_voice_en_18828643.mp3,fourties,female,Canadian English,,48237,English
43562,common_voice_en_26626456.mp3,fourties,female,"India and South Asia (India, Pakistan, Sri Lanka)",,44541,English
779,common_voice_en_17816010.mp3,fourties,female,Australian English,,27885,English
16989,common_voice_en_19804870.mp3,fourties,female,United States English,,63405,English
30635,common_voice_en_22100633.mp3,fourties,female,United States English,,67437,English
52864,common_voice_en_33322144.mp3,fourties,female,United States English,,31581,English
11714,common_voice_en_19629168.mp3,fourties,female,United States English,,59565,English
34873,common_voice_en_23547159.mp3,fourties,female,United States English,,60333,English
29855,common_voice_en_21915712.mp3,fourties,female,England English,,45165,English
16491,common_voice_en_19770122.mp3,fourties,female,United States English,,84141,English
51327,common_voice_en_32391384.mp3,fourties,female,United States English,,41085,English
6512,common_voice_en_19001007.mp3,fourties,female,England English,,37677,English
14005,common_voice_en_19699596.mp3,fourties,female,United States English,,59757,English
20052,common_voice_en_20015754.mp3,fourties,female,Filipino,,61677,English
19002,common_voice_en_19967605.mp3,fourties,female,United States English,,53997,English
45915,common_voice_en_27574574.mp3,fourties,female,United States English,,40318,English
4476,common_voice_en_18828642.mp3,fourties,female,Canadian English,,39213,English
2987,common_voice_en_18678779.mp3,fourties,female,Canadian English,,32493,English
53034,common_voice_en_33590748.mp3,fourties,female,New Zealand English,,36862,English
21028,common_voice_en_20143857.mp3,fourties,female,Australian English,,37677,English
37382,common_voice_en_23853574.mp3,fourties,female,Canadian English,,40557,English
29861,common_voice_en_21915758.mp3,fourties,female,England English,,49389,English
19942,common_voice_en_20010787.mp3,fourties,female,Australian English,,31917,English
16009,common_voice_en_19753948.mp3,fourties,female,England English,,38253,English
18995,common_voice_en_19967549.mp3,fourties,female,United States English,,56301,English
45918,common_voice_en_27574587.mp3,fourties,female,United States English,,27574,English
52846,common_voice_en_33322125.mp3,fourties,female,United States English,,40653,English
41242,common_voice_en_25364835.mp3,fourties,female,Welsh English,,40005,English
33805,common_voice_en_23208191.mp3,fourties,female,England English,,42093,English
18445,common_voice_en_19951626.mp3,fourties,female,England English,,35949,English
18079,common_voice_en_19943089.mp3,fourties,female,Canadian English,,38061,English
817,common_voice_en_17859625.mp3,fourties,female,United States English,,24813,English
22511,common_voice_en_20287738.mp3,fourties,female,United States English,,60525,English
39394,common_voice_en_24813107.mp3,fourties,female,United States English,,32877,English
19305,common_voice_en_19981325.mp3,fourties,female,United States English,,60333,English
40887,common_voice_en_25248378.mp3,fourties,female,England English,,50589,English
22505,common_voice_en_20287665.mp3,fourties,female,United States English,,52461,English
47279,common_voice_en_28192564.mp3,fourties,female,United States English,,40005,English
39392,common_voice_en_24813105.mp3,fourties,female,United States English,,43461,English
11339,common_voice_en_19614286.mp3,fourties,female,Canadian English,,53229,English
8763,common_voice_en_19376970.mp3,fourties,female,United States English,,54670,English
22519,common_voice_en_20287751.mp3,fourties,female,United States English,,39597,English
17946,common_voice_en_19933587.mp3,fourties,female,Australian English,,34029,English
19939,common_voice_en_20010734.mp3,fourties,female,Australian English,,40365,English
4530,common_voice_en_18833770.mp3,fourties,female,Canadian English,,56877,English
7216,common_voice_en_19073080.mp3,fourties,female,Welsh English,,59373,English
30994,common_voice_en_22178634.mp3,fourties,female,"Southern African (South Africa, Zimbabwe, Namibia)",,52653,English
44470,common_voice_en_26986548.mp3,fourties,female,New Zealand English,,40221,English
18704,common_voice_en_19958772.mp3,fourties,female,United States English,,49005,English
22517,common_voice_en_20287749.mp3,fourties,female,United States English,,36717,English
41295,common_voice_en_25382834.mp3,fourties,female,Scottish English,,26926,English
17943,common_voice_en_19933538.mp3,fourties,female,Australian English,,67629,English
30992,common_voice_en_22178630.mp3,fourties,female,"Southern African (South Africa, Zimbabwe, Namibia)",,46509,English
457,common_voice_en_167243.mp3,fourties,female,Australian English,,29537,English
6600,common_voice_en_19008934.mp3,fourties,female,England English,,24237,English
21934,common_voice_en_20254599.mp3,fourties,female,United States English,,59565,English
21108,common_voice_en_20165589.mp3,fourties,female,Australian English,,38829,English
52849,common_voice_en_33322128.mp3,fourties,female,United States English,,51885,English
31960,common_voice_en_22487577.mp3,fourties,female,Australian English,,29421,English
25998,common_voice_en_20848314.mp3,fourties,female,England English,,50925,English
47204,common_voice_en_28136076.mp3,fourties,female,United States English,,45621,English
53031,common_voice_en_33590743.mp3,fourties,female,New Zealand English,,34486,English
15875,common_voice_en_19750010.mp3,fourties,female,United States English,,36333,English
4480,common_voice_en_18828651.mp3,fourties,female,Canadian English,,34797,English
3003,common_voice_en_18678831.mp3,fourties,female,Canadian English,,51693,English
11111,common_voice_en_19608674.mp3,fourties,female,United States English,,48813,English
55215,common_voice_en_37134010.mp3,fourties,female,United States English,,27693,English
16008,common_voice_en_19753947.mp3,fourties,female,England English,,46317,English
5548,common_voice_en_18894754.mp3,fourties,female,England English,,47374,English
47215,common_voice_en_28136129.mp3,fourties,female,United States English,,31581,English
24792,common_voice_en_20640134.mp3,fourties,female,United States English,,47853,English
27873,common_voice_en_21373305.mp3,fourties,female,United States English,,42861,English
41294,common_voice_en_25382833.mp3,fourties,female,Scottish English,,32542,English
2988,common_voice_en_18678781.mp3,fourties,female,Canadian English,,61677,English
51249,common_voice_en_32352421.mp3,fourties,female,"United States English,Midwestern",,54574,English
10073,common_voice_en_19532798.mp3,fourties,female,Canadian English,,43245,English
14013,common_voice_en_19699645.mp3,fourties,female,United States English,,68013,English
18447,common_voice_en_19951628.mp3,fourties,female,England English,,41517,English
57270,common_voice_en_39139062.mp3,fourties,female,Canadian English,,37845,English
27111,common_voice_en_21096899.mp3,fourties,female,England English,,79149,English
10067,common_voice_en_19532727.mp3,fourties,female,Canadian English,,68397,English
22512,common_voice_en_20287739.mp3,fourties,female,United States English,,40749,English
18710,common_voice_en_19959898.mp3,fourties,female,United States English,,33261,English
25952,common_voice_en_20842455.mp3,fourties,female,England English,,80493,English
33174,common_voice_en_22917385.mp3,fourties,female,England English,,42093,English
6593,common_voice_en_19008912.mp3,fourties,female,England English,,39213,English
25983,common_voice_en_20848258.mp3,fourties,female,England English,,31917,English
5534,common_voice_en_18894700.mp3,fourties,female,England English,,51982,English
51247,common_voice_en_32352419.mp3,fourties,female,"United States English,Midwestern",,45934,English
52918,common_voice_en_33448430.mp3,thirties,female,England English,,22509,English
1833,common_voice_en_18498896.mp3,thirties,female,England English,,30189,English
815,common_voice_en_17857619.mp3,thirties,female,United States English,,26157,English
